Starting...
Timestamp	Priority	Depth	Size	Code	URL
2024-09-26 20:15:00.032648	2	1	20047	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/state-tally-mypost
2024-09-26 20:15:00.243616	2	1	23411	200	https://bestawards.co.nz/digital/digital-campaigns/daylight/the-world-health-organization-the-delivery
2024-09-26 20:15:00.654376	2	1	21849	200	https://bestawards.co.nz/digital/digital-campaigns/ddb-group-aotearoa-nz/netsafe-rescam-20-2
2024-09-26 20:15:00.731452	2	1	19557	200	https://bestawards.co.nz/digital/digital-campaigns/studio-south/aalto-1
2024-09-26 20:15:00.950731	2	1	315707	200	https://bestawards.co.nz/about
2024-09-26 20:15:00.964715	1	0	398777	200	https://www.autexacoustics.co.nz
2024-09-26 20:15:01.475144	1	0	180716	200	https://milk.co.nz
2024-09-26 20:15:01.570857	1	0	346158	200	https://motionsickness.co.nz
2024-09-26 20:15:02.252525	1	0	18531	200	https://membership.buynz.org.nz
2024-09-26 20:15:02.676775	1	0	29729	200	https://techspec.resene.co.nz
2024-09-26 20:15:02.785254	1	0	46571	200	https://www.rush.co.nz
2024-09-26 20:15:02.924302	2	1	356586	200	https://bestawards.co.nz/digital
2024-09-26 20:15:03.206421	1	0	20330	200	https://www.bjball.co.nz
2024-09-26 20:15:05.192714	1	0	73304	200	https://www.theguardians.nz
2024-09-26 20:15:05.201315	1	0	20886	200	https://shop.bjball.co.nz
2024-09-26 20:15:05.237910	1	0	5825	200	https://www.milktypefoundry.co.nz
2024-09-26 20:15:06.392413	1	0	148408	200	https://www.blender.nz
2024-09-26 20:15:06.994439	1	0	41772	200	https://www.stack.co.nz
2024-09-26 20:15:07.036486	1	0	168415	200	https://campaignbrief.co.nz
2024-09-26 20:15:07.397190	1	0	3512	200	https://www.zoocreative.co.nz
2024-09-26 20:15:07.642458	1	0	3262528	200	https://truestock.co.nz
2024-09-26 20:15:08.424733	1	0	152317	200	https://www.buynz.org.nz
2024-09-26 20:15:09.748880	1	0	54986	200	https://mintdesign.co.nz
2024-09-26 20:15:11.452337	1	0	53593	200	https://www.wildhouse.co.nz
2024-09-26 20:15:12.287982	2	2	65211	200	https://bestawards.co.nz/digital/2010
2024-09-26 20:15:12.686483	2	2	72887	200	https://bestawards.co.nz/digital/2011
